road_event_feed_info_feed_update_date,road_event_feed_info_version,road_event_id,subidentifier,road_name,road_number,direction,beginning_cross_street,ending_cross_street,beginning_milepost,ending_milepost,beginning_accuracy,ending_accuracy,start_date,end_date,start_date_accuracy,end_date_accuracy,event_status,total_num_lanes,vehicle_impact,workers_present,reduced_speed_limit,restrictions,description,issuing_organization,creation_date,update_date,types_of_work,lanes,geometry_linestring,geometry_multipoint,latitude,longitude,start_date_parsed,end_date_parsed,base_event_id,duration_days
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00085+2024-04-10,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/04 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653)),31.686653,-106.29848,2024-04-11 00:00:00,2024-04-11 23:59:59,ELP_2024-04-01_00085,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00085+2024-04-11,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/04 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653)),31.686653,-106.29848,2024-04-12 00:00:00,2024-04-12 23:59:59,ELP_2024-04-01_00085,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00085+2024-04-12,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/04 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653)),31.686653,-106.29848,2024-04-13 00:00:00,2024-04-13 23:59:59,ELP_2024-04-01_00085,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00085+2024-04-13,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/04 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653)),31.686653,-106.29848,2024-04-14 00:00:00,2024-04-14 23:59:59,ELP_2024-04-01_00085,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00085+2024-04-14,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/04 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653)),31.686653,-106.29848,2024-04-15 00:00:00,2024-04-15 23:59:59,ELP_2024-04-01_00085,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00085+2024-04-15,ELP,LP-375,,southbound,North Loop,,,,Estimated,Estimated,04/16/2024 12:00:00 AM,04/16/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/04 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.29848 31.686653)),31.686653,-106.29848,2024-04-16 00:00:00,2024-04-16 23:59:59,ELP_2024-04-01_00085,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-02,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/03/2024 03:00:00 AM,04/03/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-03 03:00:00,2024-04-03 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-03,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/04/2024 12:00:00 AM,04/04/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-04 00:00:00,2024-04-04 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-04,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-05 00:00:00,2024-04-05 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-05,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-06 00:00:00,2024-04-06 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-06,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-07 00:00:00,2024-04-07 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-07,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-08 00:00:00,2024-04-08 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-08,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-09 00:00:00,2024-04-09 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-09,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-10 00:00:00,2024-04-10 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-10,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-11 00:00:00,2024-04-11 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-11,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-12 00:00:00,2024-04-12 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-12,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-13 00:00:00,2024-04-13 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-13,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-14 00:00:00,2024-04-14 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-14,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-15 00:00:00,2024-04-15 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00086+2024-04-15,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/16/2024 12:00:00 AM,04/16/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/02 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-16 00:00:00,2024-04-16 23:59:59,ELP_2024-04-01_00086,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-03,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/04/2024 03:00:00 AM,04/04/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-04 03:00:00,2024-04-04 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-04,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-05 00:00:00,2024-04-05 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-05,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-06 00:00:00,2024-04-06 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-06,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-07 00:00:00,2024-04-07 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-07,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-08 00:00:00,2024-04-08 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-08,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-09 00:00:00,2024-04-09 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-09,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-10 00:00:00,2024-04-10 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-10,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-11 00:00:00,2024-04-11 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-11,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-12 00:00:00,2024-04-12 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-12,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-13 00:00:00,2024-04-13 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-13,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-14 00:00:00,2024-04-14 23:59:59,ELP_2024-04-01_00088,0
04/02/2024 08:43:42 PM,2,ELP_2024-04-01_00088+2024-04-14,ELP,LP-375,,eastbound,Zaragoza,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,3,all-lanes-closed,,,[],4/03 PM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]",,MULTIPOINT ((-106.339972 31.679617)),31.679617,-106.339972,2024-04-15 00:00:00,2024-04-15 23:59:59,ELP_2024-04-01_00088,0
