id,event_type,road_names,direction,description,start_date,end_date,vehicle_impact,work_zone_type,reduced_speed_limit_kph,beginning_milepost,ending_milepost,num_lanes,lanes_closed,has_workers,geometry_type,num_coordinates
ORC300432471,work-zone,I-481,unknown,"Bridge replacement on I-481 northbound between Exit 8 - Northern Boulevard (Cicero) and Exit 9N; I-81 N (Cicero), Continuous Monday April 7th, 2025 12:00 AM thru Friday October 31st, 2025 11:59 PM All lanes open",2025-04-07T04:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32571209,work-zone,NY 9A,unknown,"Utility work on NY 9A northbound between Clement Street (Yonkers) and Potomac Street (Yonkers) 202508732308/32571209 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 08:00 AM thru 06:00 PM, lane shift, Monday October 13th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 08:00 AM thru 06:00 PM, lane shift, Monday October 20th, 2025 thru Friday October 24th, 2025, Monday thru Friday, 08:00 AM thru 06:00 PM, lane shift, Monday October 27th, 2025 thru Friday October 31st, 2025, Monday thru Friday, 08:00 AM thru 06:00 PM, lane shift, Monday November 3rd, 2025 thru Friday November 7th, 2025, Monday thru Friday, 08:00 AM thru 06:00 PM, lane shift, Monday November 10th, 2025 thru Friday November 14th, 2025, Monday thru Friday, 08:00 AM thru 06:00 PM, lane shift, Monday November 17th, 2025 thru Friday November 21st, 2025, Monday thru Friday, 08:00 AM thru 06:00 PM, lane shift, Monday November 24th, 2025 thru Tuesday November 25th, 2025 Monday/ Tuesday, 08:00 AM thru 06:00 PM, lane shift",2025-10-06T12:00:00.000+00:00,2025-11-26T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32494609,work-zone,Sprain Brook State Pkwy,unknown,"Bridge rehabilitation on Sprain Brook State Pkwy northbound between Jackson Avenue (Greenburgh) and Dobbs Ferry Road - NY 100B (Greenburgh) D264324/DAY/B5501670/32494609 - This work is weather permitting. Plan travel accordingly; delays may exist, Wednesday October 8th, 2025 thru Friday October 10th, 2025 Wednesday/ Thursday/ Friday, 09:00 AM thru 02:00 PM, various lane closures, Tuesday October 14th, 2025 thru Friday October 17th, 2025 Tuesday/ Wednesday/ Thursday/ Friday, 09:00 AM thru 02:00 PM, various lane closures",2025-10-08T13:00:00.000+00:00,2025-10-18T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300428871,work-zone,Franklin D. Roosevelt Drive,unknown,"Construction on Franklin D. Roosevelt Drive both directions between Marginal Street (New York) and Exit 7 - Avenue C (New York) to facilitate median reconstruction and will continue through August 15, 2026., Monday February 17th, 2025 thru Friday August 14th, 2026, Monday thru Friday, 10:00 PM thru 01:00 AM 1 Right lane of 3 lanes closed, Tuesday February 18th, 2025 thru Friday August 14th, 2026, Tuesday/Wednesday/Thursday/Friday, 01:00 AM thru 05:00 AM 2 Right lanes of 3 lanes closed, Saturday February 22nd, 2025 thru Saturday August 15th, 2026, 12:01 AM thru 01:00 AM 1 Left lane of 3 lanes closed, Saturday February 22nd, 2025 thru Saturday August 15th, 2026, 01:00 AM thru 07:00 AM 2 Left lanes of 3 lanes closed, Sunday February 23rd, 2025 thru Sunday August 9th, 2026, 01:00 AM thru 02:00 AM 1 Left lane of 3 lanes closed, Sunday February 23rd, 2025 thru Sunday August 9th, 2026, 02:00 AM thru 07:00 AM 2 Left lanes of 3 lanes closed, Sunday February 23rd, 2025 thru Sunday August 9th, 2026, 07:00 AM thru 09:00 AM 1 Left lane of 3 lanes closed",2025-02-18T03:00:00.000+00:00,2026-08-16T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300428872,work-zone,Franklin D. Roosevelt Drive,unknown,"Construction on Franklin D. Roosevelt Drive southbound between Williamsburg Bridge (New York) and Marginal Street (New York) These closures are necessary to facilitate East Side coastal resiliency project ., Friday February 21st, 2025 thru Saturday September 5th, 2026, 11:00 PM thru 07:00 AM 1 Right lane of 3 lanes closed, Sunday February 23rd, 2025 thru Monday September 7th, 2026, 11:00 PM thru 10:00 AM 1 Right lane of 3 lanes closed, Tuesday February 18th, 2025 thru Friday September 11th, 2026, Sunday thru Saturday, 01:00 AM thru 05:00 AM 2 Right lanes of 3 lanes closed, Saturday February 22nd, 2025 thru Saturday September 5th, 2026, 01:00 AM thru 06:00 AM 2 Right lanes of 3 lanes closed, Sunday February 23rd, 2025 thru Sunday September 6th, 2026, 01:00 AM thru 07:00 AM 2 Left lanes of 3 lanes closed",2025-02-18T06:00:00.000+00:00,2026-09-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386136,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 southbound between Exit 33 - Den Road (Stamford) and Exit 28 - Round Hill Road (Greenwich) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday/Wednesday, 06:00 PM thru 03:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, Thursday/Friday, 06:00 PM thru 04:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 04:00 PM thru 04:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 05:00 PM thru 03:00 AM All lanes open",2024-09-09T20:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386135,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 northbound between Exit 28 - Round Hill Road (Greenwich) and Exit 33 - Den Road (Stamford) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday, 06:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, Wednesday/Thursday/Friday, 06:00 PM thru 03:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 07:00 PM thru 03:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 05:00 PM thru 06:00 AM All lanes open",2024-09-09T21:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386133,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 southbound between Exit 28 - Round Hill Road (Greenwich) and Exit 27 - King Street (Greenwich) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday/Wednesday/Thursday, 06:00 PM thru 05:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 06:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 06:00 PM thru 07:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 07:00 PM thru 05:00 AM All lanes open",2024-09-09T22:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386132,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 northbound between Exit 27 - King Street (Greenwich) and Exit 28 - Round Hill Road (Greenwich) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday/Wednesday, 06:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, Thursday/Friday/Saturday, 06:00 PM thru 03:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 05:00 PM thru 06:00 AM All lanes open",2024-09-09T21:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300352320,work-zone,I-81,unknown,"Roadwork on I-81 northbound between Exit 16 (Syracuse) and Exit 17 - South Salina Street; Brighton Avenue; State Street (Syracuse), Continuous Wednesday January 1st, 2025 09:00 AM thru Wednesday December 31st, 2025 03:00 PM 1 Left lane of 2 lanes closed",2025-01-01T14:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386146,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 southbound between Exit 39 - US 7/Main Avenue (Norwalk) and Exit 35 - CT 137/High Ridge Road (Stamford) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday/Wednesday/Thursday, 07:00 PM thru 05:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 07:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 07:00 PM thru 08:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 07:00 PM thru 05:00 AM All lanes open",2024-09-09T23:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386145,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 northbound between Exit 35 - CT 137/High Ridge Road (Stamford) and Exit 39 - US 7/Main Avenue (Norwalk) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday/Wednesday, 06:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, Thursday/Friday/Saturday, 06:00 PM thru 02:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 05:00 PM thru 06:00 AM All lanes open",2024-09-09T21:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386144,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 southbound between Exit 36 - CT 106/Weed Street (New Canaan) and Exit 33 - Den Road (Stamford) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday/Wednesday/Thursday, 06:00 PM thru 04:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 06:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 05:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 05:00 PM thru 04:00 AM All lanes open",2024-09-09T21:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300386143,work-zone,Merritt Parkway/CT 15,unknown,"Sign work on Merritt Parkway/CT 15 northbound between Exit 33 - Den Road (Stamford) and Exit 35 - CT 137/High Ridge Road (Stamford) There will be lane closures, Monday September 9th, 2024 thru Saturday July 11th, 2026, Monday/Tuesday, 08:00 PM thru 06:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 08:00 PM thru 03:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, Thursday/Friday/Saturday, 06:00 PM thru 03:00 AM All lanes open, Monday September 9th, 2024 thru Saturday July 11th, 2026, 05:00 PM thru 06:00 AM All lanes open",2024-09-09T21:00:00.000+00:00,2026-07-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32362009,work-zone,Grandview Ave,unknown,"Construction on Grandview Ave both directions at Hillcrest Ave (Frankfort) Local traffic only. No trucks, Continuous Monday May 12th, 2025 6:00 AM thru Saturday November 15th, 2025 6:00 PM all lanes closed",2025-05-12T10:00:00.000+00:00,2025-11-16T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300439989,work-zone,NJ 35,unknown,"Bridge construction on NJ 35 northbound at NJ 440 Connector (Perth Amboy) 2 way traffic on southbound roadway, Monday April 28th, 2025 thru Tuesday March 17th, 2026, Sunday thru Saturday, 06:00 AM thru 06:00 AM All lanes closed",2025-04-28T10:00:00.000+00:00,2026-03-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300374101,work-zone,CT-82,unknown,"Traffic shift on CT-82 both directions between CT-154 (Haddam) and CT-82 (Haddam) shift traffic on the Route 82 connector to the southeast and reduce the roadway to 1 lane in each direction at the intersection of Route 154., Continuous Friday June 21st, 2024 12:00 AM thru Sunday November 2nd, 2025 11:59 PM All lanes open",2024-06-21T04:00:00.000+00:00,2025-11-03T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32550309,work-zone,NY 100B,unknown,"Safety improvements on NY 100B both directions between NY 100A (Greenburgh) and Sciortino Place (Greenburgh) 202408111331-385/32550309 - This work is weather permitting. Plan travel accordingly; delays may exist, Thursday October 9th, 2025 thru Friday October 31st, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, alternating traffic",2025-10-09T13:00:00.000+00:00,2025-11-01T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300377208,work-zone,Franklin D. Roosevelt Drive,unknown,"Construction on Franklin D. Roosevelt Drive southbound between Williamsburg Bridge (New York) and Marginal Street (New York) These closures are necessary to facilitate East Side Coastal Resiliency Project ., Saturday July 13th, 2024 thru Saturday September 5th, 2026, 01:00 AM thru 07:00 AM 2 Right lanes of 3 lanes closed, Saturday July 13th, 2024 thru Saturday September 5th, 2026, 07:00 AM thru 10:00 AM 1 Right lane of 3 lanes closed, Tuesday July 9th, 2024 thru Friday September 11th, 2026, Monday thru Friday, 10:00 PM thru 01:00 AM 1 Right lane of 3 lanes closed, Wednesday July 10th, 2024 thru Friday September 11th, 2026, Monday thru Friday, 01:00 AM thru 05:00 AM 2 Right lanes of 3 lanes closed, Saturday July 13th, 2024 thru Saturday September 5th, 2026, 12:01 AM thru 01:00 AM 1 Right lane of 3 lanes closed, Sunday July 14th, 2024 thru Sunday September 6th, 2026, 01:00 AM thru 07:00 AM 2 Right lanes of 3 lanes closed, Sunday July 14th, 2024 thru Sunday September 6th, 2026, 07:00 AM thru 11:00 AM 1 Right lane of 3 lanes closed",2024-07-10T02:00:00.000+00:00,2026-09-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300483616,work-zone,NY 34,unknown,"Road widening on NY 34 northbound between STANDART AVE (Sennett), Continuous Monday September 15th, 2025 07:00 AM thru Monday October 20th, 2025 05:00 PM 1 Right lane of 2 lanes closed",2025-09-15T11:00:00.000+00:00,2025-10-21T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300448850,work-zone,Corbin Street,unknown,Scheduled roadwork on Corbin Street southbound at Bay Avenue (Elizabeth) Not currently Scheduled,2025-06-11T19:17:46.000+00:00,2025-06-14T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300448852,work-zone,Doremus Avenue,unknown,Scheduled roadwork on Doremus Avenue southbound at Firmench Way (Newark) Not currently Scheduled,2025-06-11T19:19:32.000+00:00,2025-06-14T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300479119,work-zone,NY 240,unknown,"Reconstruction on NY 240 both directions NY 400; Aurora Expressway (West Seneca) to Mineral Springs Road (West Seneca), Thursday August 21st, 2025 thru Saturday November 29th, 2025, Monday thru Friday, 07:00 AM thru 06:00 PM 1 Right lane of 2 lanes closed",2025-08-21T11:00:00.000+00:00,2025-11-30T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32549309,work-zone,NY 301,unknown,"Utility work on NY 301 both directions between Morris Avenue (Cold Spring) and US 9 (Philipstown) 2024081748389/32549309 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday September 8th, 2025 thru Tuesday November 25th, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, alternating traffic, Monday December 1st, 2025, 10:00 AM thru 04:00 PM, alternating traffic, Tuesday December 2nd, 2025 thru Tuesday December 23rd, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, alternating traffic, Monday December 29th, 2025, 10:00 AM thru 04:00 PM, alternating traffic, Tuesday December 30th, 2025 thru Wednesday December 31st, 2025 Tuesday/ Wednesday, 09:00 AM thru 04:00 PM, alternating traffic",2025-09-08T13:00:00.000+00:00,2026-01-01T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438633,work-zone,HOLABIRD AVE,unknown,"Paving operations and signal repair on HOLABIRD AVE both directions between WHITING ST (Winchester) and CT-8 (Winchester) There will be intermittent lane closures with an alternating one-way traffic pattern throughout the project duration. Traffic control signing patterns, flaggers and municipal police will guide motorists through the work zone. , Continuous Monday April 21st, 2025 09:00 AM thru Tuesday August 4th, 2026 03:00 PM All lanes open",2025-04-21T13:00:00.000+00:00,2026-08-05T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438626,work-zone,CLAY ST,unknown,"Paving operations and signal repair on CLAY ST both directions between RANDOLPH AVE (Thomaston) and UNION ST at ELM ST (Thomaston) There will be intermittent lane closures with an alternating one-way traffic pattern throughout the project duration. Traffic control signing patterns, flaggers and municipal police will guide motorists through the work zone. , Continuous Monday April 21st, 2025 09:00 AM thru Tuesday August 4th, 2026 03:00 PM All lanes open",2025-04-21T13:00:00.000+00:00,2026-08-05T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438627,work-zone,CT-262,unknown,"Paving operations and signal repair on CT-262 eastbound between FERN HILL RD (Watertown) and CT-262 (Watertown) There will be intermittent lane closures with an alternating one-way traffic pattern throughout the project duration. Traffic control signing patterns, flaggers and municipal police will guide motorists through the work zone. , Continuous Monday April 21st, 2025 09:00 AM thru Tuesday August 4th, 2026 03:00 PM All lanes open",2025-04-21T13:00:00.000+00:00,2026-08-05T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438624,work-zone,ELM ST,unknown,"Paving operations and signal repair on ELM ST both directions between UNION ST (Thomaston) and MEADOW ST at CENTER ST (Thomaston) There will be intermittent lane closures with an alternating one-way traffic pattern throughout the project duration. Traffic control signing patterns, flaggers and municipal police will guide motorists through the work zone. , Continuous Monday April 21st, 2025 09:00 AM thru Tuesday August 4th, 2026 03:00 PM All lanes open",2025-04-21T13:00:00.000+00:00,2026-08-05T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300466295,work-zone,E 47TH ST,unknown,"Construction on E 47TH ST westbound between VANDERBILT AVE (New York) and MADISON AVE (New York), Wednesday July 16th, 2025 thru Tuesday November 11th, 2025, Sunday thru Saturday, 09:00 PM thru 06:00 AM All lanes closed",2025-07-17T01:00:00.000+00:00,2025-11-12T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300447549,work-zone,NJ 38,unknown,"Roadwork on NJ 38 Eastbound At Cherry Hill Mall (Cherry Hill Twp) Friday June 6, 2025 09:00 AM thru 03:00 PM, 1 left lane of 3 lanes closed",2025-06-05T21:01:14.000+00:00,2025-06-06T19:00:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438620,work-zone,MOUNTAIN RD,unknown,"Paving operations and signal repair on MOUNTAIN RD both directions between CT-189 (Simsbury) and CT-189 (Bloomfield) There will be intermittent lane closures with an alternating one-way traffic pattern throughout the project duration. Traffic control signing patterns, flaggers and municipal police will guide motorists through the work zone. , Continuous Monday April 21st, 2025 09:00 AM thru Tuesday August 4th, 2026 03:00 PM All lanes open",2025-04-21T13:00:00.000+00:00,2026-08-05T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300436437,work-zone,NY 34,unknown,"Utility work on NY 34 both directions between Erie Drive; NY 31 (Brutus) and Stickle Rd (Brutus) ; Alternating one-way traffic with flaggers, Tuesday April 8th, 2025 thru Saturday October 25th, 2025, Monday thru Friday, 07:15 AM thru 03:30 PM All lanes open",2025-04-08T11:15:00.000+00:00,2025-10-26T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300432078,work-zone,I-490,unknown,"Bridge replacement on I-490 eastbound Exit 27 - NY 96 (Perinton), Monday March 17th, 2025 thru Wednesday December 31st, 2025, Sunday thru Saturday, 07:00 AM thru 05:00 PM All lanes closed ramp",2025-03-17T11:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438616,work-zone,US-202,unknown,"Paving operations and signal repair on US-202 both directions between ANTOLINI RD (New Hartford) and CT-179 (Canton) There will be intermittent lane closures with an alternating one-way traffic pattern throughout the project duration. Traffic control signing patterns, flaggers and municipal police will guide motorists through the work zone. , Continuous Monday April 21st, 2025 09:00 AM thru Tuesday August 4th, 2026 03:00 PM All lanes open",2025-04-21T13:00:00.000+00:00,2026-08-05T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300434255,work-zone,CT-207,unknown,"Line striping on CT-207 both directions between CT-87 (Lebanon) and CT-32 (Franklin) This moving operation will use the proper crash attenuator vehicles. Traffic control personnel and signing patterns will be utilized to guide motorists through the work zone as needed, Tuesday September 2nd,2025 thru Monday November 3rd,2025, Sunday thru Saturday, 07:00 PM thru 05:00 AM All lanes closed eastbound, All lanes of 1 lane open westbound",2025-09-02T23:00:00.000+00:00,2025-11-04T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300434256,work-zone,CT-193,unknown,"Line striping on CT-193 both directions between BRANDY HILL RD (Thompson) and HIGHLAND RD (Thompson) This moving operation will use the proper crash attenuator vehicles. Traffic control personnel and signing patterns will be utilized to guide motorists through the work zone as needed, Tuesday September 2nd,2025 thru Monday November 3rd,2025, Sunday thru Saturday, 07:00 PM thru 05:00 AM All lanes closed northbound, All lanes of 1 lane open southbound",2025-09-02T23:00:00.000+00:00,2025-11-04T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300434257,work-zone,CT-156,unknown,"Line striping on CT-156 both directions between CT-156 (Old Lyme) and PORTLAND AVE (Old Lyme) This moving operation will use the proper crash attenuator vehicles. Traffic control personnel and signing patterns will be utilized to guide motorists through the work zone as needed, Tuesday September 2nd,2025 thru Monday November 3rd,2025, Sunday thru Saturday, 07:00 PM thru 05:00 AM All lanes of 2 lanes open southbound, northbound",2025-09-02T23:00:00.000+00:00,2025-11-04T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32483909,work-zone,Sprain Brook State Pkwy,unknown,"Bridge rehabilitation on Sprain Brook State Pkwy southbound between Dobbs Ferry Road - NY 100B (Greenburgh) and Jackson Avenue (Greenburgh) D264324/DAY/B5501670/32483909 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM, various lane closures, Tuesday October 14th, 2025 thru Friday October 17th, 2025 Tuesday/ Wednesday/ Thursday/ Friday, 10:00 AM thru 02:00 PM, various lane closures",2025-10-06T14:00:00.000+00:00,2025-10-18T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32423409,work-zone,I-90,unknown,"Bridge work on I-90 westbound ramp to Genesee Street South/ Downtown Utica (Utica) Motorists will encounter a full ramp closure with a detour in place. The detour will be Genesee Street north bound to Riverside Drive to Genesee south bound. lane closures under the bridge on Genesee Street are expected, Friday August 29th, 2025 thru Thursday October 30th, 2025, Sunday thru Saturday, 07:00 AM thru 03:30 PM, ramp closed",2025-08-29T11:00:00.000+00:00,2025-10-31T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438619,work-zone,COGWHEEL LN,unknown,"Paving operations and signal repair on COGWHEEL LN both directions CT-67 (Seymour) to SILVERMINE RD (Seymour) There will be intermittent lane closures with an alternating one-way traffic pattern throughout the project duration. Traffic control signing patterns, flaggers and municipal police will guide motorists through the work zone. , Continuous Monday April 21st, 2025 09:00 AM thru Tuesday August 4th, 2026 03:00 PM All lanes open",2025-04-21T13:00:00.000+00:00,2026-08-05T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300452901,work-zone,NY 204,unknown,"Road rehabilitation on NY 204 both directions between Deep Rock Road (Gates) and Buell Road; Airport Road (Gates) ROAD CLOSED, follow posted detours. Free taxi service for pedestrian detour, info at detour, Continuous Monday July 14th, 2025 07:00 AM thru Friday October 31st, 2025 07:00 PM All lanes closed and detoured",2025-07-14T11:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300455172,work-zone,NY 33,unknown,"Gas main repairs on NY 33 eastbound between Alleghany Road; NY 77 (Pembroke) and Town of Pembroke and Town of Darien Line (Darien), Monday July 14th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 07:00 AM thru 07:00 PM right shoulder closed",2025-07-14T11:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486005,work-zone,I-81,unknown,"Roadwork on I-81 northbound between Exit 17 - South Salina Street; Brighton Avenue; State Street (Syracuse) and Exit 18 - Adams Street; Harrison Street (Syracuse), Monday September 22nd, 2025 thru Friday October 10th, 2025, Monday thru Friday, 09:00 AM thru 04:30 PM 1 Right lane of 2 lanes closed",2025-09-22T13:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32549109,work-zone,NY 376,unknown,"Utility work on NY 376 both directions between Diddell Road (Wappinger) and Orchard Place (East Fishkill) 2024081748389/32549109 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday September 8th, 2025 thru Tuesday November 25th, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, alternating traffic, Monday December 1st, 2025, 10:00 AM thru 04:00 PM, alternating traffic, Tuesday December 2nd, 2025 thru Tuesday December 23rd, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, alternating traffic, Monday December 29th, 2025, 10:00 AM thru 04:00 PM, alternating traffic, Tuesday December 30th, 2025 thru Wednesday December 31st, 2025 Tuesday/ Wednesday, 09:00 AM thru 04:00 PM, alternating traffic",2025-09-08T13:00:00.000+00:00,2026-01-01T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300431767,work-zone,CT-140,unknown,"Road rehabilitation on CT-140 both directions between HOPKINS RD (Ellington) and PINNACLE RD (Ellington) Expect construction activities resulting in shoulder closures and alternating one way traffic, Monday March 17th, 2025 thru Tuesday November 30th, 2027, Monday thru Friday, 06:00 AM thru 10:00 PM both shoulder closed",2025-03-17T10:00:00.000+00:00,2027-12-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300484294,work-zone,I-80,unknown,"Roadwork on I-80 Eastbound at Exit 30 - Howard Blvd (Mount Arlington) Continuous Friday September 12, 2025 08:00 PM thru Saturday October 11, 2025 06:00 AM, ramp",2025-09-13T00:00:00.000+00:00,2025-10-11T10:00:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300433944,work-zone,CT-140,unknown,"Construction on CT-140 both directions area of NEWELL HILL RD (Ellington) Temporary signals will be installed to implement alternating one way traffic, Continuous Monday March 31st, 2025 09:00 AM thru Friday November 28th, 2025 03:00 PM All lanes open",2025-03-31T13:00:00.000+00:00,2025-11-29T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300433945,work-zone,CT-140,unknown,"Construction on CT-140 both directions between BURBANK RD (Ellington) Temporary signals will be installed to implement alternating one way traffic, Continuous Monday March 31st, 2025 09:00 AM thru Friday November 28th, 2025 03:00 PM All lanes open",2025-03-31T13:00:00.000+00:00,2025-11-29T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
